1 13 7
ZDG04 BHZ 0.144 0.84 0.225 0.53
ZDG02 HHZ 0.692 0.89 0.588 0.77
11461 12521 10
ZDG14 HHZ 0.063 0.86 0.045 0.49
ZDG13 HHZ 0.078 0.98 0.051 0.84
ZDG16 HHZ 0.095 0.88 0.115 0.89
ZDG12 HHZ 0.034 0.79 -0.011 0.34
ZDG09 BHZ 0.163 0.57 0.161 0.50
ZDG08 BHZ -0.011 0.90 0.001 0.89
ZDG07 BHZ 0.016 0.61 -0.735 0.49
ZDG06 BHZ -0.633 0.35 -0.003 0.93
ZDG04 BHZ -0.003 0.74 -0.379 0.35
ZDG02 HHZ 0.055 0.86 -0.648 0.45
11461 11782 9
ZDG14 HHZ -0.035 0.79 -0.153 0.49
ZDG13 HHZ -0.009 0.93 -0.072 0.72
ZDG16 HHZ 0.274 0.88 0.282 0.83
ZDG12 HHZ -0.089 0.58 -0.224 0.80
ZDG09 BHZ -0.420 0.69 -0.229 0.57
ZDG08 BHZ 0.674 0.27 -0.268 0.85
ZDG06 BHZ 0.715 0.70 -0.259 0.89
ZDG04 BHZ -0.105 0.51 -0.263 0.67
ZDG02 HHZ -0.725 0.67 -0.267 0.59
11463 11491 10
ZDG14 HHZ -0.064 0.54 -0.139 0.64
ZDG12 HHZ -0.017 0.68 0.010 0.42
ZDG13 HHZ 0.557 0.35 -0.078 0.72
ZDG08 BHZ 0.710 0.49 0.105 0.86
ZDG09 BHZ 0.609 0.68 -0.391 0.34
ZDG16 HHZ 0.543 0.57 -0.294 0.72
ZDG07 BHZ 0.710 0.84 0.107 0.72
ZDG06 BHZ -0.156 0.73 0.105 0.72
ZDG05 BHZ 0.218 0.48 0.635 0.37
ZDG02 HHZ -0.750 0.85 0.749 0.63
11463 11493 8
ZDG14 HHZ -0.064 0.72 -0.189 0.64
ZDG12 HHZ 0.139 0.61 0.192 0.49
ZDG13 HHZ 0.021 0.76 -0.019 0.59
ZDG08 BHZ 0.759 0.42 0.440 0.90
ZDG16 HHZ -0.130 0.58 -0.392 0.87
ZDG07 BHZ -0.587 0.79 0.412 0.89
ZDG06 BHZ -0.775 0.65 0.440 0.76
ZDG02 HHZ -0.772 0.93 0.147 0.31
11463 13409 8
ZDG14 HHZ 0.042 0.82 0.079 0.62
ZDG13 HHZ 0.007 0.82 0.041 0.72
ZDG08 BHZ -0.676 0.53 -0.205 0.86
ZDG09 BHZ -0.232 0.68 -0.678 0.37
ZDG07 BHZ 0.739 0.84 -0.188 0.70
ZDG16 HHZ -0.283 0.48 0.153 0.75
ZDG06 BHZ -0.331 0.54 -0.198 0.73
ZDG02 HHZ 0.110 0.70 0.624 0.68
11463 11498 6
ZDG14 HHZ 0.043 0.65 0.163 0.48
ZDG13 HHZ 0.022 0.47 0.129 0.61
ZDG08 BHZ 0.755 0.46 -0.145 0.94
ZDG07 BHZ -0.753 0.76 -0.137 0.90
ZDG06 BHZ -0.299 0.58 -0.148 0.86
ZDG02 HHZ -0.452 0.70 0.689 0.74
11463 11496 9
ZDG12 HHZ 0.071 0.70 0.059 0.46
ZDG14 HHZ 0.122 0.60 0.160 0.66
ZDG10 BHZ -0.045 0.63 0.037 0.36
ZDG13 HHZ 0.111 0.81 0.151 0.52
ZDG08 BHZ 0.706 0.44 -0.024 0.94
ZDG07 BHZ 0.415 0.66 -0.013 0.91
ZDG16 HHZ 0.138 0.60 0.203 0.75
ZDG06 BHZ 0.470 0.44 -0.016 0.85
ZDG02 HHZ -0.693 0.89 0.820 0.72
11463 13408 10
ZDG12 HHZ 0.020 0.64 0.004 0.38
ZDG14 HHZ 0.113 0.81 0.162 0.63
ZDG13 HHZ 0.088 0.82 0.122 0.73
ZDG08 BHZ 0.411 0.53 -0.135 0.93
ZDG09 BHZ -0.629 0.75 -0.602 0.41
ZDG07 BHZ 0.335 0.79 -0.104 0.82
ZDG16 HHZ -0.418 0.44 0.228 0.71
ZDG06 BHZ -0.248 0.53 -0.120 0.86
ZDG05 BHZ -0.448 0.65 -0.676 0.50
ZDG02 HHZ -0.472 0.66 -0.021 0.56
11463 11486 10
ZDG14 HHZ 0.051 0.83 0.037 0.58
ZDG12 HHZ 0.082 0.53 0.086 0.80
ZDG13 HHZ 0.069 0.88 0.064 0.77
ZDG10 BHZ -0.780 0.60 -0.421 0.30
ZDG08 BHZ 0.779 0.52 0.119 0.94
ZDG09 BHZ 0.082 0.31 0.110 0.76
ZDG07 BHZ 0.265 0.74 0.123 0.84
ZDG16 HHZ 0.701 0.48 0.020 0.86
ZDG06 BHZ 0.441 0.45 0.117 0.88
ZDG02 HHZ -0.619 0.74 0.766 0.58
11465 13402 12
ZDG12 HHZ 0.051 0.92 0.049 0.98
ZDG14 HHZ 0.038 0.95 0.041 0.96
ZDG13 HHZ 0.043 0.97 0.050 0.98
ZDG08 BHZ 0.043 0.47 0.041 0.99
ZDG09 BHZ 0.039 0.89 0.048 0.98
ZDG07 BHZ 0.043 0.41 0.048 0.99
ZDG16 HHZ 0.044 0.61 0.045 0.94
ZDG06 BHZ 0.039 0.53 0.049 0.96
ZDG05 BHZ -0.422 0.66 -0.741 0.43
ZDG04 BHZ 0.049 0.48 0.039 0.89
ZDG03 HHZ 0.462 0.49 0.043 0.62
ZDG02 HHZ -0.224 0.74 0.024 0.80
11465 11467 12
ZDG14 HHZ -0.028 0.96 -0.043 0.80
ZDG12 HHZ 0.036 0.90 0.049 0.69
ZDG13 HHZ 0.001 0.95 -0.028 0.90
ZDG10 BHZ 0.635 0.63 -0.659 0.36
ZDG08 BHZ 0.072 0.78 0.119 0.93
ZDG09 BHZ 0.059 0.80 -0.631 0.53
ZDG16 HHZ -0.030 0.80 -0.069 0.90
ZDG07 BHZ 0.663 0.52 0.122 0.85
ZDG06 BHZ 0.685 0.55 0.119 0.92
ZDG04 BHZ -0.760 0.54 0.120 0.81
ZDG03 HHZ 0.183 0.41 0.123 0.63
ZDG02 HHZ -0.770 0.82 0.124 0.92
11465 9703 10
ZDG14 HHZ -0.108 0.83 -0.130 0.93
ZDG12 HHZ -0.078 0.76 -0.072 0.68
ZDG13 HHZ -0.093 0.93 -0.108 0.96
ZDG10 BHZ -0.750 0.66 0.308 0.25
ZDG08 BHZ -0.043 0.49 -0.017 0.91
ZDG16 HHZ -0.127 0.46 -0.152 0.89
ZDG07 BHZ -0.498 0.57 0.623 0.79
ZDG06 BHZ -0.271 0.57 -0.016 0.74
ZDG03 HHZ 0.739 0.57 -0.552 0.25
ZDG02 HHZ 0.366 0.54 -0.542 0.58
11465 11495 13
ZDG12 HHZ 0.029 0.72 0.021 0.87
ZDG14 HHZ 0.034 0.96 0.038 0.96
ZDG13 HHZ 0.032 0.89 0.035 0.99
ZDG10 BHZ 0.573 0.58 -0.792 0.47
ZDG08 BHZ 0.365 0.40 0.008 0.95
ZDG09 BHZ 0.031 0.59 0.001 0.61
ZDG07 BHZ 0.761 0.41 0.027 0.85
ZDG16 HHZ -0.740 0.30 0.044 0.96
ZDG06 BHZ -0.516 0.61 0.013 0.90
ZDG05 BHZ 0.439 0.56 0.022 0.60
ZDG04 BHZ -0.604 0.44 0.003 0.75
ZDG03 HHZ -0.008 0.39 0.010 0.68
ZDG02 HHZ 0.499 0.69 0.000 0.92
11465 13410 13
ZDG12 HHZ 0.036 0.87 0.037 0.98
ZDG14 HHZ 0.020 0.99 0.028 0.98
ZDG13 HHZ 0.034 0.97 0.024 1.00
ZDG10 BHZ 0.463 0.56 0.709 0.38
ZDG08 BHZ -0.310 0.53 0.036 0.99
ZDG09 BHZ -0.080 0.48 0.040 0.89
ZDG07 BHZ 0.053 0.47 0.038 0.90
ZDG16 HHZ 0.033 0.67 0.030 0.94
ZDG06 BHZ -0.800 0.54 0.043 0.96
ZDG05 BHZ -0.419 0.62 -0.685 0.36
ZDG04 BHZ -0.614 0.51 0.034 0.90
ZDG03 HHZ -0.125 0.46 0.046 0.65
ZDG02 HHZ 0.479 0.72 0.045 0.74
11465 13407 12
ZDG12 HHZ -0.018 0.85 -0.035 0.82
ZDG14 HHZ 0.017 0.98 0.044 0.90
ZDG13 HHZ 0.008 0.97 0.012 0.96
ZDG10 BHZ -0.626 0.67 -0.513 0.54
ZDG08 BHZ -0.052 0.56 -0.094 0.97
ZDG09 BHZ 0.649 0.48 -0.086 0.69
ZDG07 BHZ 0.687 0.51 -0.069 0.90
ZDG16 HHZ -0.622 0.42 0.072 0.83
ZDG06 BHZ -0.132 0.42 -0.084 0.90
ZDG05 BHZ -0.392 0.68 -0.722 0.45
ZDG04 BHZ -0.695 0.45 -0.088 0.66
ZDG02 HHZ -0.433 0.57 -0.081 0.66
11465 13400 12
ZDG12 HHZ 0.065 0.64 0.071 0.55
ZDG14 HHZ 0.002 0.88 -0.036 0.75
ZDG13 HHZ 0.028 0.79 -0.002 0.89
ZDG10 BHZ -0.608 0.59 -0.273 0.36
ZDG08 BHZ 0.108 0.78 0.158 0.98
ZDG09 BHZ 0.111 0.81 0.123 0.53
ZDG16 HHZ -0.009 0.71 -0.055 0.93
ZDG07 BHZ 0.120 0.43 0.172 0.90
ZDG06 BHZ -0.709 0.48 0.166 0.93
ZDG04 BHZ 0.110 0.61 0.156 0.89
ZDG03 HHZ 0.039 0.49 0.156 0.77
ZDG02 HHZ 0.603 0.59 0.158 0.87
11465 11502 13
ZDG12 HHZ 0.008 0.96 -0.002 0.96
ZDG14 HHZ 0.001 1.00 -0.004 0.93
ZDG13 HHZ 0.003 0.98 0.000 0.96
ZDG10 BHZ -0.472 0.64 0.532 0.34
ZDG08 BHZ 0.006 0.79 0.016 0.99
ZDG09 BHZ 0.009 0.80 0.016 0.95
ZDG07 BHZ 0.012 0.74 0.011 0.97
ZDG16 HHZ 0.000 0.83 -0.003 0.99
ZDG06 BHZ 0.010 0.62 0.016 0.95
ZDG05 BHZ 0.539 0.57 0.015 0.81
ZDG04 BHZ 0.006 0.42 0.015 0.92
ZDG03 HHZ -0.649 0.41 0.014 0.72
ZDG02 HHZ 0.738 0.65 -0.151 0.87
11466 13665 11
ZDG14 HHZ 0.074 0.99 0.073 0.94
ZDG13 HHZ 0.080 1.00 0.080 0.99
ZDG16 HHZ 0.083 0.99 0.085 0.87
ZDG12 HHZ 0.073 0.88 0.082 0.98
ZDG10 BHZ -0.573 0.62 0.513 0.35
ZDG08 BHZ 0.008 0.77 0.081 0.99
ZDG07 BHZ -0.292 0.42 0.091 0.98
ZDG06 BHZ 0.093 0.51 0.090 0.98
ZDG05 BHZ -0.600 0.66 0.080 0.78
ZDG04 BHZ 0.076 0.95 0.074 0.92
ZDG02 HHZ -0.070 0.73 0.075 0.53
11466 12528 11
ZDG14 HHZ 0.041 0.81 0.037 0.48
ZDG13 HHZ 0.049 0.90 0.051 0.63
ZDG16 HHZ 0.043 0.92 0.045 0.86
ZDG12 HHZ 0.021 0.78 0.124 0.48
ZDG10 BHZ -0.294 0.67 -0.005 0.31
ZDG09 BHZ 0.037 0.71 0.024 0.62
ZDG08 BHZ -0.052 0.80 0.002 0.89
ZDG07 BHZ 0.670 0.57 0.520 0.68
ZDG06 BHZ 0.631 0.58 0.020 0.91
ZDG04 BHZ 0.016 0.84 0.013 0.27
ZDG02 HHZ 0.006 0.86 -0.044 0.61
11467 11489 10
ZDG14 HHZ -0.055 0.83 -0.136 0.65
ZDG10 BHZ 0.579 0.75 0.021 0.22
ZDG08 BHZ 0.128 0.45 0.290 0.90
ZDG09 BHZ 0.163 0.85 -0.064 0.59
ZDG16 HHZ -0.091 0.70 -0.198 0.89
ZDG07 BHZ 0.184 0.78 0.281 0.96
ZDG06 BHZ 0.293 0.63 0.291 0.88
ZDG05 BHZ -0.561 0.64 -0.110 0.52
ZDG04 BHZ 0.186 0.82 0.285 0.75
ZDG02 HHZ -0.676 0.62 0.266 0.83
11467 13114 10
ZDG14 HHZ 0.030 0.95 0.004 0.79
ZDG12 HHZ 0.070 0.82 0.089 0.72
ZDG13 HHZ 0.039 0.80 0.032 0.86
ZDG10 BHZ -0.255 0.62 0.359 0.27
ZDG08 BHZ 0.102 0.78 0.140 0.91
ZDG09 BHZ -0.033 0.47 0.107 0.57
ZDG07 BHZ 0.377 0.84 0.131 0.92
ZDG06 BHZ 0.210 0.56 0.143 0.83
ZDG04 BHZ 0.099 0.66 0.124 0.58
ZDG02 HHZ 0.769 0.84 0.340 0.84
11467 11487 11
ZDG14 HHZ -0.063 0.91 -0.168 0.60
ZDG12 HHZ 0.081 0.80 0.118 0.46
ZDG13 HHZ -0.018 0.78 0.270 0.39
ZDG10 BHZ -0.762 0.60 -0.495 0.34
ZDG08 BHZ 0.207 0.49 0.319 0.89
ZDG09 BHZ 0.173 0.46 0.789 0.68
ZDG16 HHZ -0.109 0.69 -0.222 0.91
ZDG07 BHZ 0.469 0.85 -0.522 0.78
ZDG06 BHZ -0.492 0.52 0.318 0.75
ZDG04 BHZ 0.488 0.61 0.322 0.76
ZDG02 HHZ 0.812 0.95 -0.683 0.50
11467 11490 11
ZDG14 HHZ -0.210 0.88 -0.345 0.68
ZDG12 HHZ -0.033 0.79 0.014 0.47
ZDG13 HHZ -0.148 0.73 -0.110 0.61
ZDG10 BHZ -0.408 0.63 -0.354 0.30
ZDG08 BHZ 0.119 0.44 0.261 0.92
ZDG09 BHZ 0.001 0.40 0.699 0.65
ZDG16 HHZ -0.252 0.72 -0.405 0.86
ZDG07 BHZ 0.465 0.82 0.229 0.83
ZDG06 BHZ -0.527 0.64 0.261 0.87
ZDG04 BHZ -0.486 0.53 0.272 0.79
ZDG02 HHZ -0.800 0.83 -0.324 0.33
11467 11503 11
ZDG14 HHZ -0.189 0.84 -0.321 0.69
ZDG12 HHZ 0.003 0.78 0.068 0.51
ZDG13 HHZ -0.124 0.69 -0.087 0.62
ZDG10 BHZ 0.638 0.70 0.423 0.42
ZDG08 BHZ 0.163 0.75 0.324 0.92
ZDG09 BHZ 0.122 0.68 0.745 0.58
ZDG16 HHZ -0.239 0.69 -0.392 0.86
ZDG07 BHZ 0.758 0.58 0.284 0.89
ZDG06 BHZ 0.599 0.54 0.314 0.86
ZDG04 BHZ 0.009 0.59 0.324 0.86
ZDG02 HHZ 0.140 0.87 0.510 0.73
11468 11504 12
ZDG14 HHZ 0.015 0.95 0.021 0.99
ZDG12 HHZ 0.004 0.43 0.009 0.87
ZDG13 HHZ 0.010 0.90 0.017 0.96
ZDG08 BHZ 0.106 0.57 -0.007 0.73
ZDG09 BHZ 0.001 0.59 0.008 0.83
ZDG07 BHZ 0.001 0.87 -0.010 0.83
ZDG16 HHZ 0.019 0.87 0.024 0.99
ZDG06 BHZ -0.524 0.63 0.005 0.87
ZDG05 BHZ 0.005 0.71 0.004 0.55
ZDG04 BHZ 0.097 0.60 -0.008 0.76
ZDG03 HHZ 0.214 0.46 0.011 0.67
ZDG02 HHZ -0.800 0.71 -0.002 0.97
11468 13398 11
ZDG14 HHZ -0.021 0.99 -0.019 0.98
ZDG12 HHZ -0.011 0.53 -0.018 0.91
ZDG13 HHZ -0.007 0.97 -0.015 0.99
ZDG08 BHZ 0.275 0.37 -0.026 0.92
ZDG09 BHZ -0.015 0.80 -0.015 0.94
ZDG16 HHZ -0.013 0.87 0.002 0.97
ZDG07 BHZ -0.019 0.86 -0.013 0.98
ZDG06 BHZ -0.547 0.68 -0.007 0.89
ZDG04 BHZ -0.015 0.82 -0.019 0.95
ZDG03 HHZ 0.104 0.42 -0.023 0.87
ZDG02 HHZ 0.714 0.34 -0.025 0.97
11468 11469 10
ZDG14 HHZ 0.023 0.96 0.064 0.86
ZDG13 HHZ -0.009 0.91 0.013 0.94
ZDG10 BHZ 0.627 0.55 -0.696 0.39
ZDG08 BHZ -0.458 0.53 -0.169 0.93
ZDG09 BHZ 0.609 0.50 0.576 0.69
ZDG07 BHZ 0.607 0.67 -0.166 0.88
ZDG16 HHZ 0.044 0.49 0.101 0.88
ZDG06 BHZ 0.424 0.71 -0.157 0.81
ZDG04 BHZ 0.046 0.52 -0.171 0.86
ZDG02 HHZ 0.786 0.81 -0.196 0.85
11468 11500 10
ZDG14 HHZ 0.055 0.95 0.099 0.86
ZDG13 HHZ 0.018 0.94 0.058 0.93
ZDG08 BHZ 0.736 0.48 -0.161 0.71
ZDG09 BHZ -0.089 0.84 0.340 0.68
ZDG07 BHZ -0.096 0.79 -0.153 0.89
ZDG16 HHZ 0.068 0.81 0.132 0.96
ZDG06 BHZ -0.186 0.72 -0.169 0.83
ZDG05 BHZ -0.096 0.83 -0.155 0.72
ZDG04 BHZ -0.077 0.58 -0.175 0.80
ZDG02 HHZ -0.066 0.88 -0.166 0.96
11468 13410 9
ZDG14 HHZ 0.094 0.95 0.133 0.84
ZDG13 HHZ 0.076 0.89 0.099 0.95
ZDG08 BHZ -0.072 0.47 -0.072 0.93
ZDG09 BHZ -0.163 0.56 0.668 0.62
ZDG07 BHZ -0.022 0.52 -0.066 0.74
ZDG16 HHZ 0.118 0.68 0.181 0.90
ZDG06 BHZ 0.537 0.69 -0.063 0.88
ZDG04 BHZ 0.707 0.44 -0.075 0.87
ZDG02 HHZ -0.300 0.83 -0.078 0.83
11468 13400 12
ZDG14 HHZ 0.066 0.95 0.069 0.90
ZDG12 HHZ 0.059 0.56 0.063 0.93
ZDG13 HHZ 0.069 0.90 0.062 0.98
ZDG10 BHZ 0.394 0.65 0.381 0.44
ZDG08 BHZ -0.040 0.48 0.051 0.89
ZDG09 BHZ 0.054 0.78 0.053 0.92
ZDG07 BHZ 0.762 0.60 0.044 0.97
ZDG16 HHZ 0.076 0.80 0.083 0.97
ZDG06 BHZ -0.033 0.62 0.050 0.87
ZDG04 BHZ 0.066 0.65 0.047 0.94
ZDG03 HHZ -0.477 0.37 0.055 0.80
ZDG02 HHZ -0.733 0.74 0.039 0.97
11468 11515 10
ZDG14 HHZ 0.092 0.94 0.172 0.71
ZDG10 BHZ -0.813 0.69 -0.275 0.28
ZDG13 HHZ 0.056 0.91 0.094 0.78
ZDG08 BHZ -0.687 0.35 -0.303 0.81
ZDG09 BHZ -0.159 0.85 0.681 0.66
ZDG07 BHZ -0.155 0.82 -0.283 0.81
ZDG06 BHZ 0.194 0.57 -0.288 0.83
ZDG05 BHZ -0.157 0.60 -0.286 0.49
ZDG04 BHZ -0.159 0.58 -0.299 0.81
ZDG02 HHZ -0.525 0.85 -0.122 0.81
11468 11496 11
ZDG14 HHZ 0.045 0.70 0.098 0.63
ZDG13 HHZ 0.026 0.84 0.065 0.76
ZDG08 BHZ 0.754 0.61 -0.142 0.86
ZDG09 BHZ -0.071 0.85 0.367 0.60
ZDG07 BHZ -0.076 0.63 -0.135 0.87
ZDG16 HHZ 0.072 0.71 0.143 0.86
ZDG06 BHZ -0.070 0.52 -0.139 0.87
ZDG05 BHZ -0.070 0.64 -0.138 0.73
ZDG04 BHZ -0.067 0.77 -0.146 0.89
ZDG03 HHZ 0.011 0.37 -0.139 0.69
ZDG02 HHZ -0.759 0.79 -0.151 0.92
11469 11500 11
ZDG12 HHZ 0.021 0.73 0.016 0.90
ZDG14 HHZ 0.032 0.91 0.036 0.96
ZDG13 HHZ 0.026 0.91 0.034 0.97
ZDG08 BHZ -0.782 0.59 -0.001 0.89
ZDG09 BHZ 0.015 0.49 0.002 0.85
ZDG07 BHZ -0.687 0.57 0.014 0.85
ZDG16 HHZ 0.030 0.61 0.041 0.93
ZDG06 BHZ -0.394 0.65 -0.001 0.88
ZDG05 BHZ 0.016 0.44 0.002 0.66
ZDG04 BHZ 0.650 0.48 -0.004 0.78
ZDG02 HHZ -0.661 0.64 0.210 0.81
11469 13408 10
ZDG12 HHZ -0.019 0.69 -0.026 0.82
ZDG14 HHZ 0.023 0.98 0.039 0.90
ZDG13 HHZ 0.005 0.98 0.019 0.97
ZDG08 BHZ -0.047 0.46 -0.095 0.96
ZDG09 BHZ -0.158 0.60 -0.073 0.87
ZDG07 BHZ -0.751 0.68 -0.069 0.83
ZDG16 HHZ 0.026 0.53 0.065 0.81
ZDG06 BHZ -0.789 0.77 -0.075 0.88
ZDG04 BHZ -0.798 0.32 -0.087 0.78
ZDG02 HHZ -0.723 0.65 -0.056 0.70
11469 11496 11
ZDG12 HHZ 0.042 0.66 0.031 0.91
ZDG14 HHZ 0.030 0.63 0.033 0.57
ZDG13 HHZ 0.024 0.67 0.052 0.77
ZDG08 BHZ -0.760 0.49 0.016 0.98
ZDG09 BHZ -0.677 0.48 0.028 0.89
ZDG07 BHZ 0.342 0.53 0.021 0.90
ZDG16 HHZ 0.249 0.43 0.053 0.84
ZDG06 BHZ -0.610 0.48 0.028 0.94
ZDG05 BHZ 0.032 0.39 0.029 0.74
ZDG04 BHZ -0.583 0.40 0.025 0.87
ZDG02 HHZ -0.774 0.61 0.041 0.75
11469 11515 10
ZDG12 HHZ 0.773 0.64 -0.021 0.75
ZDG14 HHZ 0.079 0.97 0.119 0.78
ZDG13 HHZ 0.056 0.95 0.080 0.86
ZDG08 BHZ -0.741 0.46 -0.135 0.93
ZDG09 BHZ -0.765 0.51 -0.090 0.80
ZDG07 BHZ -0.760 0.62 -0.119 0.78
ZDG06 BHZ 0.247 0.59 -0.130 0.87
ZDG05 BHZ 0.413 0.57 -0.130 0.58
ZDG04 BHZ -0.668 0.45 -0.125 0.80
ZDG02 HHZ 0.496 0.65 0.454 0.66
11469 11486 11
ZDG12 HHZ 0.038 0.68 0.057 0.56
ZDG14 HHZ -0.040 0.90 -0.087 0.83
ZDG13 HHZ -0.014 0.86 -0.040 0.96
ZDG08 BHZ -0.698 0.53 0.160 0.98
ZDG09 BHZ -0.489 0.64 -0.334 0.63
ZDG07 BHZ 0.398 0.68 0.154 0.93
ZDG16 HHZ -0.066 0.66 -0.128 0.78
ZDG06 BHZ -0.614 0.51 0.161 0.90
ZDG05 BHZ -0.307 0.36 0.161 0.65
ZDG04 BHZ -0.739 0.54 0.169 0.85
ZDG02 HHZ 0.528 0.77 0.751 0.81
11469 11484 11
ZDG12 HHZ 0.006 0.55 0.024 0.64
ZDG14 HHZ -0.056 0.96 -0.091 0.81
ZDG13 HHZ -0.035 0.96 -0.066 0.90
ZDG10 BHZ -0.803 0.61 -0.103 0.34
ZDG08 BHZ -0.766 0.45 0.110 0.98
ZDG09 BHZ 0.049 0.66 -0.377 0.71
ZDG07 BHZ 0.369 0.63 0.105 0.93
ZDG16 HHZ -0.076 0.67 -0.136 0.84
ZDG06 BHZ 0.611 0.30 0.113 0.91
ZDG04 BHZ -0.696 0.33 0.112 0.81
ZDG02 HHZ 0.618 0.57 0.705 0.77
11469 13398 9
ZDG14 HHZ -0.034 0.95 -0.073 0.82
ZDG13 HHZ -0.007 0.91 -0.028 0.93
ZDG08 BHZ -0.720 0.43 0.143 0.98
ZDG09 BHZ 0.080 0.58 -0.355 0.68
ZDG07 BHZ -0.615 0.64 0.142 0.93
ZDG16 HHZ -0.050 0.67 -0.098 0.85
ZDG06 BHZ 0.566 0.32 0.160 0.91
ZDG04 BHZ -0.541 0.34 0.142 0.87
ZDG02 HHZ 0.104 0.34 0.362 0.78
11469 11494 11
ZDG12 HHZ -0.307 0.44 0.067 0.93
ZDG14 HHZ 0.065 0.98 0.066 0.93
ZDG13 HHZ 0.067 0.84 0.062 0.97
ZDG08 BHZ -0.769 0.54 0.066 0.97
ZDG09 BHZ 0.059 0.75 0.051 0.80
ZDG07 BHZ 0.371 0.73 0.061 0.88
ZDG16 HHZ 0.063 0.67 0.064 0.92
ZDG06 BHZ -0.485 0.62 0.071 0.96
ZDG04 BHZ 0.068 0.61 0.067 0.72
ZDG03 HHZ 0.510 0.50 0.060 0.37
ZDG02 HHZ -0.319 0.90 0.658 0.78
11475 13665 8
ZDG14 HHZ 0.001 0.78 0.047 0.47
ZDG13 HHZ -0.014 0.95 0.025 0.67
ZDG16 HHZ -0.179 0.93 -0.261 0.82
ZDG12 HHZ 0.046 0.46 0.126 0.72
ZDG08 BHZ -0.614 0.57 0.158 0.91
ZDG07 BHZ -0.267 0.43 0.167 0.87
ZDG06 BHZ 0.613 0.40 0.150 0.73
ZDG02 HHZ -0.262 0.66 -0.111 0.56
11477 11061 8
ZDG14 HHZ 0.030 0.81 0.049 0.66
ZDG13 HHZ 0.007 0.88 0.030 0.67
ZDG16 HHZ -0.055 0.85 -0.081 0.74
ZDG12 HHZ 0.014 0.77 0.066 0.79
ZDG09 BHZ 0.166 0.53 -0.557 0.63
ZDG08 BHZ -0.019 0.61 0.061 0.91
ZDG07 BHZ 0.183 0.64 0.079 0.79
ZDG06 BHZ -0.740 0.44 0.064 0.69
11477 11752 10
ZDG14 HHZ 0.070 0.88 0.060 0.86
ZDG16 HHZ 0.067 0.97 0.052 0.99
ZDG13 HHZ 0.064 0.93 0.065 0.91
ZDG12 HHZ 0.066 0.73 0.071 0.95
ZDG10 BHZ 0.433 0.63 -0.800 0.55
ZDG09 BHZ 0.389 0.77 -0.533 0.62
ZDG08 BHZ 0.010 0.67 0.080 0.94
ZDG07 BHZ 0.221 0.64 0.086 0.87
ZDG06 BHZ -0.152 0.51 0.076 0.72
ZDG02 HHZ 0.125 0.56 0.674 0.55
11477 12523 10
ZDG14 HHZ 0.012 0.81 -0.064 0.56
ZDG16 HHZ 0.274 0.91 0.379 0.72
ZDG13 HHZ 0.041 0.84 -0.044 0.60
ZDG12 HHZ -0.027 0.68 -0.015 0.71
ZDG10 BHZ -0.776 0.67 0.138 0.38
ZDG09 BHZ 0.458 0.51 -0.783 0.62
ZDG08 BHZ -0.095 0.53 -0.186 0.82
ZDG07 BHZ -0.384 0.64 -0.171 0.46
ZDG05 BHZ -0.051 0.63 -0.624 0.24
ZDG02 HHZ 0.727 0.76 -0.342 0.60
11480 11503 10
ZDG14 HHZ -0.004 0.97 0.005 0.98
ZDG12 HHZ 0.007 0.98 0.007 0.99
ZDG13 HHZ 0.007 0.97 0.007 1.00
ZDG10 BHZ 0.807 0.62 0.450 0.34
ZDG16 HHZ 0.008 0.81 0.005 0.99
ZDG09 BHZ 0.306 0.43 -0.007 0.96
ZDG08 BHZ 0.008 0.61 -0.004 1.00
ZDG07 BHZ -0.368 0.40 0.003 0.95
ZDG06 BHZ -0.736 0.62 0.006 0.93
ZDG04 BHZ 0.503 0.57 0.005 0.82
11480 11490 10
ZDG14 HHZ -0.024 0.95 -0.009 0.97
ZDG12 HHZ -0.039 0.94 -0.045 0.93
ZDG13 HHZ -0.018 0.97 -0.026 0.99
ZDG16 HHZ -0.008 0.72 -0.009 0.98
ZDG08 BHZ -0.045 0.40 -0.057 0.99
ZDG09 BHZ 0.447 0.71 -0.041 0.93
ZDG07 BHZ -0.793 0.72 -0.061 0.96
ZDG06 BHZ 0.480 0.46 -0.057 0.93
ZDG04 BHZ 0.755 0.55 -0.057 0.84
ZDG03 HHZ -0.648 0.65 -0.049 0.46
11480 11497 12
ZDG14 HHZ -0.009 0.91 -0.010 0.87
ZDG12 HHZ -0.013 0.97 -0.014 0.96
ZDG13 HHZ -0.010 0.96 0.001 0.98
ZDG10 BHZ -0.385 0.57 -0.207 0.32
ZDG16 HHZ -0.006 0.83 -0.004 0.97
ZDG09 BHZ -0.012 0.66 -0.018 0.94
ZDG08 BHZ -0.014 0.63 -0.020 0.99
ZDG07 BHZ 0.632 0.50 -0.015 0.94
ZDG06 BHZ -0.019 0.58 -0.020 0.92
ZDG05 BHZ 0.381 0.58 -0.018 0.70
ZDG04 BHZ -0.014 0.50 -0.011 0.86
ZDG03 HHZ -0.152 0.37 -0.020 0.60
11480 11510 11
ZDG14 HHZ -0.043 0.98 -0.035 0.93
ZDG12 HHZ -0.041 0.96 -0.040 0.97
ZDG13 HHZ -0.045 0.95 -0.044 0.94
ZDG16 HHZ -0.033 0.91 -0.046 0.97
ZDG09 BHZ -0.040 0.56 -0.047 0.91
